Elvation Azimuth       Counts
   27.50  -36.00   0.00675909
   28.50  -36.00   0.00663561
   29.50  -36.00   0.00630721
   30.50  -36.00   0.00588111
   31.50  -36.00   0.00550827
   32.50  -36.00   0.00530105
   33.50  -36.00   0.00525374
   34.50  -36.00   0.00525438
   35.50  -36.00   0.00519403
   36.50  -36.00   0.00501572
   37.50  -36.00   0.00473144
   38.50  -36.00   0.00440250
   39.50  -36.00   0.00410573
   40.50  -36.00   0.00391930
   41.50  -36.00   0.00393892
   42.50  -36.00   0.00416145
   43.50  -36.00   0.00458190
   44.50  -36.00   0.00517851
   45.50  -36.00   0.00591401
   46.50  -36.00   0.00676306
   47.50  -36.00   0.00771986
   48.50  -36.00   0.00878545
   49.50  -36.00   0.00994900
   50.50  -36.00   0.01117797
   51.50  -36.00   0.01242173
   52.50  -36.00   0.01362298
   53.50  -36.00   0.01473026
   54.50  -36.00   0.01570612
   55.50  -36.00   0.01652703
   56.50  -36.00   0.01716909
   57.50  -36.00   0.01758306
   58.50  -36.00   0.01767897
   59.50  -36.00   0.01734703
   60.50  -36.00   0.01651666
   61.50  -36.00   0.01521645
   62.50  -36.00   0.01358735
   63.50  -36.00   0.01183823
   64.50  -36.00   0.01017682
   65.50  -36.00   0.00875746
   66.50  -36.00   0.00766124
   67.50  -36.00   0.00690100
   68.50  -36.00   0.00643864
   69.50  -36.00   0.00620570
   70.50  -36.00   0.00612241
   71.50  -36.00   0.00611406
   72.50  -36.00   0.00612463
   73.50  -36.00   0.00612663
   74.50  -36.00   0.00612400
   75.50  -36.00   0.00614676
   76.50  -36.00   0.00623879
   77.50  -36.00   0.00644303
   78.50  -36.00   0.00678895
   79.50  -36.00   0.00728566
   80.50  -36.00   0.00792199
   81.50  -36.00   0.00867111
   82.50  -36.00   0.00949674
   83.50  -36.00   0.01035831
   84.50  -36.00   0.01121496
   85.50  -36.00   0.01202850
   86.50  -36.00   0.01276621
   87.50  -36.00   0.01340307
   88.50  -36.00   0.01392331
   89.50  -36.00   0.01432067
   90.50  -36.00   0.01459763
   91.50  -36.00   0.01476361
   92.50  -36.00   0.01483281
   93.50  -36.00   0.01482194
   94.50  -36.00   0.01474842
   95.50  -36.00   0.01462893
   96.50  -36.00   0.01447873
   97.50  -36.00   0.01431160
   98.50  -36.00   0.01414031
   99.50  -36.00   0.01397783
  100.50  -36.00   0.01383864
  101.50  -36.00   0.01373968
  102.50  -36.00   0.01369932
  103.50  -36.00   0.01373354
  104.50  -36.00   0.01384945
  105.50  -36.00   0.01403886
  106.50  -36.00   0.01427569
  107.50  -36.00   0.01452046
  108.50  -36.00   0.01473145
  109.50  -36.00   0.01487946
  110.50  -36.00   0.01496146
  111.50  -36.00   0.01500843
  112.50  -36.00   0.01508495
  113.50  -36.00   0.01528080
  114.50  -36.00   0.01569629
  115.50  -36.00   0.01642133
  116.50  -36.00   0.01750847
  117.50  -36.00   0.01894569
  118.50  -36.00   0.02064095
  119.50  -36.00   0.02243100
  120.50  -36.00   0.02411576
  121.50  -36.00   0.02550675
  122.50  -36.00   0.02647080
  123.50  -36.00   0.02695068
  124.50  -36.00   0.02695696
  125.50  -36.00   0.02654038
  126.50  -36.00   0.02576458
  127.50  -36.00   0.02469341
  128.50  -36.00   0.02339064
  129.50  -36.00   0.02192000
  130.50  -36.00   0.02033697
  131.50  -36.00   0.01867816
  132.50  -36.00   0.01695815
  133.50  -36.00   0.01518046
  134.50  -36.00   0.01335869
  135.50  -36.00   0.01153574
  136.50  -36.00   0.00978802
  137.50  -36.00   0.00820927
  138.50  -36.00   0.00688128
  139.50  -36.00   0.00584950
  140.50  -36.00   0.00511609
  141.50  -36.00   0.00465006
  142.50  -36.00   0.00440213
  143.50  -36.00   0.00431162
  144.50  -36.00   0.00430592
  145.50  -36.00   0.00430550
  146.50  -36.00   0.00426093
  147.50  -36.00   0.00417642
  148.50  -36.00   0.00406308
  149.50  -36.00   0.00395445
  150.50  -36.00   0.00391723
  151.50  -36.00   0.00400836
  152.50  -36.00   0.00423096
  153.50  -36.00   0.00452790
  154.50  -36.00   0.00481289
  155.50  -36.00   0.00501285
  156.50  -36.00   0.00509184
  157.50  -36.00   0.00504854
  158.50  -36.00   0.00490446
  159.50  -36.00   0.00469983
  160.50  -36.00   0.00449202
  161.50  -36.00   0.00434051
  162.50  -36.00   0.00428070
  163.50  -36.00   0.00430712
  164.50  -36.00   0.00438272
  165.50  -36.00   0.00446741
  166.50  -36.00   0.00453053
  167.50  -36.00   0.00452870
  168.50  -36.00   0.00444867
  169.50  -36.00   0.00434332
  170.50  -36.00   0.00428592
  171.50  -36.00   0.00432507
  172.50  -36.00   0.00445281
  173.50  -36.00   0.00460758
  174.50  -36.00   0.00471290
  175.50  -36.00   0.00472230
  176.50  -36.00   0.00463589
  177.50  -36.00   0.00448176
  178.50  -36.00   0.00428759
  179.50  -36.00   0.00407081
  180.50  -36.00   0.00384881
 -178.50  -35.00   0.00369592
 -177.50  -35.00   0.00359876
 -176.50  -35.00   0.00363800
 -175.50  -35.00   0.00385204
 -174.50  -35.00   0.00425660
 -173.50  -35.00   0.00481938
 -172.50  -35.00   0.00543816
 -171.50  -35.00   0.00595335
 -170.50  -35.00   0.00621195
 -169.50  -35.00   0.00615181
 -168.50  -35.00   0.00584013
 -167.50  -35.00   0.00543157
 -166.50  -35.00   0.00507889
 -165.50  -35.00   0.00485012
 -164.50  -35.00   0.00470053
 -163.50  -35.00   0.00452185
 -162.50  -35.00   0.00422765
 -161.50  -35.00   0.00381799
 -160.50  -35.00   0.00338632
 -159.50  -35.00   0.00305890
 -158.50  -35.00   0.00289765
 -157.50  -35.00   0.00285970
 -156.50  -35.00   0.00287723
 -155.50  -35.00   0.00290316
 -154.50  -35.00   0.00291024
 -153.50  -35.00   0.00289321
 -152.50  -35.00   0.00286470
 -151.50  -35.00   0.00284727
 -150.50  -35.00   0.00286356
 -149.50  -35.00   0.00292647
 -148.50  -35.00   0.00303243
 -147.50  -35.00   0.00316098
 -146.50  -35.00   0.00328168
 -145.50  -35.00   0.00336562
 -144.50  -35.00   0.00339645
 -143.50  -35.00   0.00337540
 -142.50  -35.00   0.00331527
 -141.50  -35.00   0.00322558
 -140.50  -35.00   0.00310363
 -139.50  -35.00   0.00294361
 -138.50  -35.00   0.00275435
 -137.50  -35.00   0.00256332
 -136.50  -35.00   0.00240002
 -135.50  -35.00   0.00227573
 -134.50  -35.00   0.00217931
 -133.50  -35.00   0.00209048
 -132.50  -35.00   0.00199763
 -131.50  -35.00   0.00190682
 -130.50  -35.00   0.00183532
 -129.50  -35.00   0.00179711
 -128.50  -35.00   0.00179754
 -127.50  -35.00   0.00183978
 -126.50  -35.00   0.00193158
 -125.50  -35.00   0.00208451
 -124.50  -35.00   0.00230813
 -123.50  -35.00   0.00260573
 -122.50  -35.00   0.00297503
 -121.50  -35.00   0.00341164
 -120.50  -35.00   0.00391069
 -119.50  -35.00   0.00446511
 -118.50  -35.00   0.00506209
 -117.50  -35.00   0.00568176
 -116.50  -35.00   0.00629885
 -115.50  -35.00   0.00688712
 -114.50  -35.00   0.00742422
 -113.50  -35.00   0.00789496
 -112.50  -35.00   0.00829239
 -111.50  -35.00   0.00861744
 -110.50  -35.00   0.00887840
 -109.50  -35.00   0.00909086
 -108.50  -35.00   0.00927883
 -107.50  -35.00   0.00947420
 -106.50  -35.00   0.00971057
 -105.50  -35.00   0.01000740
 -104.50  -35.00   0.01034669
 -103.50  -35.00   0.01065639
 -102.50  -35.00   0.01082104
 -101.50  -35.00   0.01072860
 -100.50  -35.00   0.01033033
  -99.50  -35.00   0.00967126
  -98.50  -35.00   0.00886346
  -97.50  -35.00   0.00802399
  -96.50  -35.00   0.00722544
  -95.50  -35.00   0.00648967
  -94.50  -35.00   0.00581266
  -93.50  -35.00   0.00519076
  -92.50  -35.00   0.00463103
  -91.50  -35.00   0.00414778
  -90.50  -35.00   0.00375433
  -89.50  -35.00   0.00345647
  -88.50  -35.00   0.00325029
  -87.50  -35.00   0.00312352
  -86.50  -35.00   0.00305920
  -85.50  -35.00   0.00303955
  -84.50  -35.00   0.00304907
  -83.50  -35.00   0.00307622
  -82.50  -35.00   0.00311421
  -81.50  -35.00   0.00316162
  -80.50  -35.00   0.00322419
  -79.50  -35.00   0.00331798
  -78.50  -35.00   0.00347174
  -77.50  -35.00   0.00372182
  -76.50  -35.00   0.00409224
  -75.50  -35.00   0.00456383
  -74.50  -35.00   0.00505615
  -73.50  -35.00   0.00545039
  -72.50  -35.00   0.00565008
  -71.50  -35.00   0.00563613
  -70.50  -35.00   0.00547078
  -69.50  -35.00   0.00524999
  -68.50  -35.00   0.00504689
  -67.50  -35.00   0.00488693
  -66.50  -35.00   0.00476000
  -65.50  -35.00   0.00464718
  -64.50  -35.00   0.00453843
  -63.50  -35.00   0.00443422
  -62.50  -35.00   0.00433804
  -61.50  -35.00   0.00424960
  -60.50  -35.00   0.00416326
  -59.50  -35.00   0.00407069
  -58.50  -35.00   0.00396473
  -57.50  -35.00   0.00384194
  -56.50  -35.00   0.00370330
  -55.50  -35.00   0.00355363
  -54.50  -35.00   0.00340031
  -53.50  -35.00   0.00325197
  -52.50  -35.00   0.00311727
  -51.50  -35.00   0.00300399
  -50.50  -35.00   0.00291811
  -49.50  -35.00   0.00286279
  -48.50  -35.00   0.00283660
  -47.50  -35.00   0.00283175
  -46.50  -35.00   0.00283341
  -45.50  -35.00   0.00282209
  -44.50  -35.00   0.00278005
  -43.50  -35.00   0.00270053
  -42.50  -35.00   0.00259290
  -41.50  -35.00   0.00247222
  -40.50  -35.00   0.00237515
  -39.50  -35.00   0.00235176
  -38.50  -35.00   0.00236112
  -37.50  -35.00   0.00240270
  -36.50  -35.00   0.00247574
  -35.50  -35.00   0.00257635
  -34.50  -35.00   0.00269749
  -33.50  -35.00   0.00283088
  -32.50  -35.00   0.00298937
  -31.50  -35.00   0.00315318
  -30.50  -35.00   0.00327220
  -29.50  -35.00   0.00332600
  -28.50  -35.00   0.00332181
  -27.50  -35.00   0.00328400
  -26.50  -35.00   0.00324326
  -25.50  -35.00   0.00322434
  -24.50  -35.00   0.00323702
  -23.50  -35.00   0.00327443
  -22.50  -35.00   0.00331886
  -21.50  -35.00   0.00335073
  -20.50  -35.00   0.00335640
  -19.50  -35.00   0.00333412
  -18.50  -35.00   0.00331306
  -17.50  -35.00   0.00333485
  -16.50  -35.00   0.00339141
  -15.50  -35.00   0.00344980
  -14.50  -35.00   0.00349891
  -13.50  -35.00   0.00355754
  -12.50  -35.00   0.00365392
  -11.50  -35.00   0.00380262
  -10.50  -35.00   0.00399228
   -9.50  -35.00   0.00418626
   -8.50  -35.00   0.00433590
   -7.50  -35.00   0.00440278
   -6.50  -35.00   0.00437657
   -5.50  -35.00   0.00427558
   -4.50  -35.00   0.00413506
   -3.50  -35.00   0.00399808
   -2.50  -35.00   0.00391247
   -1.50  -35.00   0.00390857
   -0.50  -35.00   0.00395316
    0.50  -35.00   0.00399763
    1.50  -35.00   0.00403483
    2.50  -35.00   0.00406224
    3.50  -35.00   0.00407230
    4.50  -35.00   0.00406146
    5.50  -35.00   0.00403497
    6.50  -35.00   0.00400092
    7.50  -35.00   0.00396343
    8.50  -35.00   0.00392314
    9.50  -35.00   0.00388206
   10.50  -35.00   0.00384530
   11.50  -35.00   0.00381711
   12.50  -35.00   0.00379579
   13.50  -35.00   0.00377388
   14.50  -35.00   0.00374603
   15.50  -35.00   0.00373295
   16.50  -35.00   0.00379159
   17.50  -35.00   0.00394432
   18.50  -35.00   0.00419334
   19.50  -35.00   0.00453258
   20.50  -35.00   0.00492402
   21.50  -35.00   0.00529950
   22.50  -35.00   0.00559832
   23.50  -35.00   0.00580776
   24.50  -35.00   0.00596834
   25.50  -35.00   0.00613500
   26.50  -35.00   0.00632101
   27.50  -35.00   0.00647436
   28.50  -35.00   0.00651220
   29.50  -35.00   0.00638193
   30.50  -35.00   0.00610808
   31.50  -35.00   0.00578636
   32.50  -35.00   0.00551735
   33.50  -35.00   0.00533667
   34.50  -35.00   0.00520772
   35.50  -35.00   0.00507028
   36.50  -35.00   0.00485775
   37.50  -35.00   0.00454731
   38.50  -35.00   0.00419208
   39.50  -35.00   0.00386829
   40.50  -35.00   0.00364815
   41.50  -35.00   0.00359237
   42.50  -35.00   0.00374900
   43.50  -35.00   0.00417966
   44.50  -35.00   0.00484226
   45.50  -35.00   0.00567161
   46.50  -35.00   0.00662757
   47.50  -35.00   0.00768323
   48.50  -35.00   0.00882689
   49.50  -35.00   0.01004362
   50.50  -35.00   0.01130135
   51.50  -35.00   0.01255331
   52.50  -35.00   0.01374949
   53.50  -35.00   0.01484651
   54.50  -35.00   0.01581227
   55.50  -35.00   0.01662379
   56.50  -35.00   0.01725445
   57.50  -35.00   0.01765162
   58.50  -35.00   0.01772208
   59.50  -35.00   0.01735122
   60.50  -35.00   0.01646292
   61.50  -35.00   0.01508607
   62.50  -35.00   0.01337591
   63.50  -35.00   0.01156810
   64.50  -35.00   0.00989635
   65.50  -35.00   0.00852482
   66.50  -35.00   0.00752414
   67.50  -35.00   0.00688420
   68.50  -35.00   0.00654217
   69.50  -35.00   0.00640985
   70.50  -35.00   0.00639575
   71.50  -35.00   0.00642350
   72.50  -35.00   0.00644679
   73.50  -35.00   0.00645764
   74.50  -35.00   0.00648396
   75.50  -35.00   0.00657648
   76.50  -35.00   0.00678951
   77.50  -35.00   0.00716230
   78.50  -35.00   0.00770772
   79.50  -35.00   0.00841076
   80.50  -35.00   0.00923517
   81.50  -35.00   0.01013286
   82.50  -35.00   0.01105175
   83.50  -35.00   0.01194133
   84.50  -35.00   0.01275652
   85.50  -35.00   0.01346114
   86.50  -35.00   0.01403037
   87.50  -35.00   0.01445201
   88.50  -35.00   0.01472608
   89.50  -35.00   0.01486272
   90.50  -35.00   0.01487928
   91.50  -35.00   0.01479694
   92.50  -35.00   0.01463787
   93.50  -35.00   0.01442314
   94.50  -35.00   0.01417140
   95.50  -35.00   0.01389845
   96.50  -35.00   0.01361729
   97.50  -35.00   0.01333858
   98.50  -35.00   0.01307140
   99.50  -35.00   0.01282432
  100.50  -35.00   0.01260711
  101.50  -35.00   0.01243266
  102.50  -35.00   0.01231833
  103.50  -35.00   0.01228472
  104.50  -35.00   0.01234984
  105.50  -35.00   0.01251960
  106.50  -35.00   0.01277911
  107.50  -35.00   0.01309088
  108.50  -35.00   0.01340308
  109.50  -35.00   0.01366635
  110.50  -35.00   0.01385301
  111.50  -35.00   0.01397194
  112.50  -35.00   0.01407395
  113.50  -35.00   0.01424599
  114.50  -35.00   0.01459670
  115.50  -35.00   0.01523472
  116.50  -35.00   0.01624033
  117.50  -35.00   0.01763324
  118.50  -35.00   0.01934842
  119.50  -35.00   0.02123544
  120.50  -35.00   0.02308830
  121.50  -35.00   0.02469723
  122.50  -35.00   0.02590153
  123.50  -35.00   0.02662104
  124.50  -35.00   0.02685502
  125.50  -35.00   0.02665432
  126.50  -35.00   0.02608830
  127.50  -35.00   0.02522560
  128.50  -35.00   0.02413118
  129.50  -35.00   0.02286640
  130.50  -35.00   0.02148164
  131.50  -35.00   0.02000513
  132.50  -35.00   0.01843941
  133.50  -35.00   0.01677384
  134.50  -35.00   0.01500898
  135.50  -35.00   0.01318034
  136.50  -35.00   0.01136603
  137.50  -35.00   0.00967015
  138.50  -35.00   0.00819103
  139.50  -35.00   0.00699202
  140.50  -35.00   0.00609089
  141.50  -35.00   0.00546814
  142.50  -35.00   0.00508069
  143.50  -35.00   0.00486874
  144.50  -35.00   0.00475573
  145.50  -35.00   0.00465465
  146.50  -35.00   0.00449481
  147.50  -35.00   0.00427859
  148.50  -35.00   0.00406933
  149.50  -35.00   0.00392354
  150.50  -35.00   0.00389560
  151.50  -35.00   0.00402421
  152.50  -35.00   0.00429763
  153.50  -35.00   0.00464718
  154.50  -35.00   0.00497703
  155.50  -35.00   0.00520458
  156.50  -35.00   0.00528407
  157.50  -35.00   0.00520846
  158.50  -35.00   0.00500491
  159.50  -35.00   0.00473221
  160.50  -35.00   0.00447027
  161.50  -35.00   0.00429326
  162.50  -35.00   0.00423896
  163.50  -35.00   0.00429592
  164.50  -35.00   0.00441687
  165.50  -35.00   0.00454911
  166.50  -35.00   0.00465855
  167.50  -35.00   0.00471286
  168.50  -35.00   0.00468301
  169.50  -35.00   0.00460749
  170.50  -35.00   0.00455831
  171.50  -35.00   0.00458539
  172.50  -35.00   0.00468263
  173.50  -35.00   0.00479354
  174.50  -35.00   0.00485251
  175.50  -35.00   0.00482553
  176.50  -35.00   0.00471755
  177.50  -35.00   0.00455058
  178.50  -35.00   0.00434331
  179.50  -35.00   0.00411209
  180.50  -35.00   0.00388296
 -178.50  -34.00   0.00379480
 -177.50  -34.00   0.00375199
 -176.50  -34.00   0.00387589
 -175.50  -34.00   0.00419789
 -174.50  -34.00   0.00471011
 -173.50  -34.00   0.00533761
 -172.50  -34.00   0.00593178
 -171.50  -34.00   0.00631520
 -170.50  -34.00   0.00637297
 -169.50  -34.00   0.00612824
 -168.50  -34.00   0.00572836
 -167.50  -34.00   0.00534485
 -166.50  -34.00   0.00507379
 -165.50  -34.00   0.00489936
 -164.50  -34.00   0.00472373
 -163.50  -34.00   0.00444564
 -162.50  -34.00   0.00403813
 -161.50  -34.00   0.00357629
 -160.50  -34.00   0.00319237
 -159.50  -34.00   0.00297666
 -158.50  -34.00   0.00290836
 -157.50  -34.00   0.00291939
 -156.50  -34.00   0.00295760
 -155.50  -34.00   0.00298603
 -154.50  -34.00   0.00298682
 -153.50  -34.00   0.00296145
 -152.50  -34.00   0.00292694
 -151.50  -34.00   0.00290884
 -150.50  -34.00   0.00293139
 -149.50  -34.00   0.00300738
 -148.50  -34.00   0.00313135
 -147.50  -34.00   0.00327945
 -146.50  -34.00   0.00341669
 -145.50  -34.00   0.00350855
 -144.50  -34.00   0.00353203
 -143.50  -34.00   0.00348136
 -142.50  -34.00   0.00336433
 -141.50  -34.00   0.00319213
 -140.50  -34.00   0.00297629
 -139.50  -34.00   0.00273777
 -138.50  -34.00   0.00251286
 -137.50  -34.00   0.00234007
 -136.50  -34.00   0.00223591
 -135.50  -34.00   0.00218343
 -134.50  -34.00   0.00214510
 -133.50  -34.00   0.00209076
 -132.50  -34.00   0.00201892
 -131.50  -34.00   0.00195250
 -130.50  -34.00   0.00191693
 -129.50  -34.00   0.00192594
 -128.50  -34.00   0.00198406
 -127.50  -34.00   0.00209587
 -126.50  -34.00   0.00227055
 -125.50  -34.00   0.00251857
 -124.50  -34.00   0.00284584
 -123.50  -34.00   0.00325159
 -122.50  -34.00   0.00373075
 -121.50  -34.00   0.00427632
 -120.50  -34.00   0.00487878
 -119.50  -34.00   0.00552284
 -118.50  -34.00   0.00618548
 -117.50  -34.00   0.00683771
 -116.50  -34.00   0.00744970
 -115.50  -34.00   0.00799663
 -114.50  -34.00   0.00846271
 -113.50  -34.00   0.00884238
 -112.50  -34.00   0.00913897
 -111.50  -34.00   0.00936220
 -110.50  -34.00   0.00952619
 -109.50  -34.00   0.00964826
 -108.50  -34.00   0.00974981
 -107.50  -34.00   0.00985755
 -106.50  -34.00   0.01000273
 -105.50  -34.00   0.01021362
 -104.50  -34.00   0.01049932
 -103.50  -34.00   0.01082990
 -102.50  -34.00   0.01112666
 -101.50  -34.00   0.01127889
 -100.50  -34.00   0.01118784
  -99.50  -34.00   0.01081396
  -98.50  -34.00   0.01019499
  -97.50  -34.00   0.00942040
  -96.50  -34.00   0.00858414
  -95.50  -34.00   0.00774996
  -94.50  -34.00   0.00694781
  -93.50  -34.00   0.00619065
  -92.50  -34.00   0.00549182
  -91.50  -34.00   0.00487115
  -90.50  -34.00   0.00435048
  -89.50  -34.00   0.00394554
  -88.50  -34.00   0.00365991
  -87.50  -34.00   0.00348410
  -86.50  -34.00   0.00339881
  -85.50  -34.00   0.00338048
  -84.50  -34.00   0.00340677
  -83.50  -34.00   0.00346070
  -82.50  -34.00   0.00353315
  -81.50  -34.00   0.00362466
  -80.50  -34.00   0.00374675
  -79.50  -34.00   0.00392121
  -78.50  -34.00   0.00417346
  -77.50  -34.00   0.00451636
  -76.50  -34.00   0.00492806
  -75.50  -34.00   0.00534025
  -74.50  -34.00   0.00565562
  -73.50  -34.00   0.00579444
  -72.50  -34.00   0.00574098
  -71.50  -34.00   0.00555289
  -70.50  -34.00   0.00532466
  -69.50  -34.00   0.00513398
  -68.50  -34.00   0.00500918
  -67.50  -34.00   0.00493346
  -66.50  -34.00   0.00487274
  -65.50  -34.00   0.00480240
  -64.50  -34.00   0.00471755
  -63.50  -34.00   0.00462714
  -62.50  -34.00   0.00454172
  -61.50  -34.00   0.00446474
  -60.50  -34.00   0.00439079
  -59.50  -34.00   0.00430920
  -58.50  -34.00   0.00420896
  -57.50  -34.00   0.00408231
  -56.50  -34.00   0.00392639
  -55.50  -34.00   0.00374342
  -54.50  -34.00   0.00354016
  -53.50  -34.00   0.00332697
  -52.50  -34.00   0.00311642
  -51.50  -34.00   0.00292168
  -50.50  -34.00   0.00275432
  -49.50  -34.00   0.00262172
  -48.50  -34.00   0.00252425
  -47.50  -34.00   0.00245342
  -46.50  -34.00   0.00239312
  -45.50  -34.00   0.00232615
  -44.50  -34.00   0.00224262
  -43.50  -34.00   0.00213613
  -42.50  -34.00   0.00203479
  -41.50  -34.00   0.00197885
  -40.50  -34.00   0.00193351
  -39.50  -34.00   0.00191195
  -38.50  -34.00   0.00192367
